"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Parent PID"
"8:41:17.2055537 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","AllocationSize: 12,288, EndOfFile: 8,368, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2055701 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\ega40woa.fon","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.2055844 AM","conhost.exe","2864","QueryNameInformationFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","Name: \Windows\Fonts\ega40woa.fon","3988","384"
"8:41:17.2056074 AM","conhost.exe","2864","CloseFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","","3988","384"
"8:41:17.2059677 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CodePage\EUDCCodeRange","REPARSE","Desired Access: Read","3988","384"
"8:41:17.2059844 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CodePage\EUDCCodeRange","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.2060096 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CodePage\EUDCCodeRange\1252","NAME NOT FOUND","Length: 1,036","3988","384"
"8:41:17.2060217 AM","conhost.exe","2864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CodePage\EUDCCodeRange","SUCCESS","","3988","384"
"8:41:17.2064463 AM","conhost.exe","2864","Thread Create","","SUCCESS","Thread ID: 1232","3988","384"
"8:41:17.2071788 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Query Value","1232","384"
"8:41:17.2072301 AM","conhost.exe","2864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramFilesDir","SUCCESS","Type: REG_SZ, Length: 34, Data: C:\Program Files","1232","384"
"8:41:17.2072410 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS","","1232","384"
"8:41:17.2072586 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Query Value","1232","384"
"8:41:17.2072707 AM","conhost.exe","2864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonFilesDir","SUCCESS","Type: REG_SZ, Length: 60, Data: C:\Program Files\Common Files","1232","384"
"8:41:17.2072787 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS","","1232","384"
"8:41:17.2075870 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\conhost.exe","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2082029 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\conhost.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","1232","384"
"8:41:17.2082400 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\conhost.exe","SUCCESS","SyncType: SyncTypeOther","1232","384"
"8:41:17.2082885 AM","conhost.exe","2864","Load Image","C:\Windows\System32\conhost.exe","SUCCESS","Image Base: 0xd0000, Image Size: 0x45000","1232","384"
"8:41:17.2083077 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read","1232","384"
"8:41:17.2083278 AM","conhost.exe","2864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20","1232","384"
"8:41:17.2083364 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","","1232","384"
"8:41:17.2083554 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\conhost.exe","SUCCESS","CreationTime: 11/12/2021 11:06:15 PM, LastAccessTime: 11/12/2021 11:06:15 PM, LastWriteTime: 2/20/2019 7:36:45 PM, ChangeTime: 11/13/2021 10:04:26 AM, FileAttributes: A","1232","384"
"8:41:17.2084690 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\conhost.exe","SUCCESS","","1232","384"
"8:41:17.2176758 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\dwmapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2180650 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\dwmapi.dll","SUCCESS","CreationTime: 9/21/2015 5:13:06 AM, LastAccessTime: 9/21/2015 5:13:06 AM, LastWriteTime: 7/9/2015 9:42:54 AM, ChangeTime: 9/21/2015 6:38:57 AM, FileAttributes: A","1232","384"
"8:41:17.2180740 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\dwmapi.dll","SUCCESS","","1232","384"
"8:41:17.2183091 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\dwmapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2185447 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\dwmapi.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","1232","384"
"8:41:17.2185778 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\dwmapi.dll","SUCCESS","SyncType: SyncTypeOther","1232","384"
"8:41:17.2188380 AM","conhost.exe","2864","Load Image","C:\Windows\System32\dwmapi.dll","SUCCESS","Image Base: 0x73830000, Image Size: 0x13000","1232","384"
"8:41:17.2188612 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\dwmapi.dll","SUCCESS","","1232","384"
"8:41:17.2192309 AM","conhost.exe","2864","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\Compatibility\conhost.exe","NAME NOT FOUND","Desired Access: Read","1232","384"
"8:41:17.2195175 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\en-US\user32.dll.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2195815 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\en-US\user32.dll.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_WRITECOPY","1232","384"
"8:41:17.2195887 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\System32\en-US\user32.dll.mui","SUCCESS","AllocationSize: 20,480, EndOfFile: 17,920, NumberOfLinks: 2, DeletePending: False, Directory: False","1232","384"
"8:41:17.2196065 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\en-US\user32.dll.mui","SUCCESS","SyncType: SyncTypeOther","1232","384"
"8:41:17.2197065 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows\Windows Error Reporting\WMR","SUCCESS","Desired Access: Query Value","1232","384"
"8:41:17.2197335 AM","conhost.exe","2864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\Windows Error Reporting\WMR\Disable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","1232","384"
"8:41:17.2198680 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\Windows Error Reporting\WMR","SUCCESS","","1232","384"
"8:41:17.2213631 AM","conhost.exe","2864","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x75790000, Image Size: 0xa1000","1232","384"
"8:41:17.2223858 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2225443 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\sechost.dll","SUCCESS","CreationTime: 9/21/2015 5:13:31 AM, LastAccessTime: 9/21/2015 5:13:31 AM, LastWriteTime: 5/25/2015 10:01:39 AM, ChangeTime: 9/21/2015 6:38:57 AM, FileAttributes: A","1232","384"
"8:41:17.2225530 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS","","1232","384"
"8:41:17.2236254 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","1232","384"
"8:41:17.2238790 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\sechost.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","1232","384"
"8:41:17.2239132 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\sechost.dll","SUCCESS","SyncType: SyncTypeOther","1232","384"
"8:41:17.2240537 AM","conhost.exe","2864","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x77080000, Image Size: 0x19000","1232","384"
"8:41:17.2241313 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS","","1232","384"
"8:41:17.2245403 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Diagnostics","NAME NOT FOUND","Desired Access: Read","1232","384"
"8:41:17.2245812 AM","conhost.exe","2864","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","1232","384"
"8:41:17.2246082 AM","conhost.exe","2864","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Query: Cached, SubKeys: 0, Values: 40","1232","384"
"8:41:17.2246630 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 0, Length: 220","1232","384"
"8:41:17.2246747 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 0, Name: MS PGothic MC, Type: REG_MULTI_SZ, Length: 216, Data: C:\Windows\ehome\WTVGOTHIC-S.ttc,Windows TV PGothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim","1232","384"
"8:41:17.2247144 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 1, Length: 220","1232","384"
"8:41:17.2247232 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 1, Name: Segoe Media Center, Type: REG_MULTI_SZ, Length: 394, Data: tahoma.ttf, MEIRYO.TTC,Meiryo,128,85, MSJH.TTF,128,96, mingliub.ttc,PMingLiU-ExtB, MSYH.TTF,128,96, simsunb.ttf, C:\Windows\ehome\malgunmc.ttf,128,96, C:\Windows\ehome\WTVGOTHIC-S.ttc,Windows TV PGothic","1232","384"
"8:41:17.2247495 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 2, Length: 220","1232","384"
"8:41:17.2247584 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 2, Name: Segoe Media Center Semibold, Type: REG_MULTI_SZ, Length: 394, Data: tahoma.ttf, MEIRYO.TTC,Meiryo,128,85, MSJH.TTF,128,96, mingliub.ttc,PMingLiU-ExtB, MSYH.TTF,128,96, simsunb.ttf, C:\Windows\ehome\malgunmc.ttf,128,96, C:\Windows\ehome\WTVGOTHIC-S.ttc,Windows TV PGothic","1232","384"
"8:41:17.2247838 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 3, Length: 220","1232","384"
"8:41:17.2247922 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 3, Name: Segoe Media Center Light, Type: REG_MULTI_SZ, Length: 394, Data: tahoma.ttf, MEIRYO.TTC,Meiryo,128,85, MSJH.TTF,128,96, mingliub.ttc,PMingLiU-ExtB, MSYH.TTF,128,96, simsunb.ttf, C:\Windows\ehome\malgunmc.ttf,128,96, C:\Windows\ehome\WTVGOTHIC-S.ttc,Windows TV PGothic","1232","384"
"8:41:17.2248177 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 4, Length: 220","1232","384"
"8:41:17.2248260 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 4, Name: Lucida Sans Unicode, Type: REG_MULTI_SZ, Length: 164, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim","1232","384"
"8:41:17.2248534 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 5, Length: 220","1232","384"
"8:41:17.2248611 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 5, Name: Microsoft Sans Serif, Type: REG_MULTI_SZ, Length: 164, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim","1232","384"
"8:41:17.2248877 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 6, Name: Tahoma, Type: REG_MULTI_SZ, Length: 164, Data: MSGOTHIC.TTC,MS UI Gothic, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim","1232","384"
"8:41:17.2249156 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 7, Length: 220","1232","384"
"8:41:17.2249237 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 7, Name: Segoe UI, Type: REG_MULTI_SZ, Length: 430, Data: TAHOMA.TTF, MEIRYO.TTC,Meiryo,128,85, MEIRYO.TTC,Meiryo, MSGOTHIC.TTC,MS UI Gothic, MSJH.TTF,128,96, MSJH.TTF, MSYH.TTF,128,96, MSYH.TTF, MALGUN.TTF,128,96, MALGUN.TTF, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, GULIM.TTC,Gulim","1232","384"
"8:41:17.2249504 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 8, Length: 220","1232","384"
"8:41:17.2249581 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 8, Name: MingLiU, Type: REG_MULTI_SZ, Length: 186, Data: MICROSS.TTF,40,48, MICROSS.TTF, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe","1232","384"
"8:41:17.2249857 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 9, Name: PMingLiU, Type: REG_MULTI_SZ, Length: 182, Data: MICROSS.TTF,40,48, MICROSS.TTF, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang","1232","384"
"8:41:17.2250135 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 10, Length: 220","1232","384"
"8:41:17.2250216 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 10, Name: MingLiU_HKSCS, Type: REG_MULTI_SZ, Length: 226, Data: MICROSS.TTF,40,48, MICROSS.TTF, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe","1232","384"
"8:41:17.2250483 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 11, Length: 220","1232","384"
"8:41:17.2250560 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 11, Name: MingLiU-ExtB, Type: REG_MULTI_SZ, Length: 226, Data: MICROSS.TTF,40,48, MICROSS.TTF, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe","1232","384"
"8:41:17.2250834 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 12, Length: 220","1232","384"
"8:41:17.2250913 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 12, Name: PMingLiU-ExtB, Type: REG_MULTI_SZ, Length: 224, Data: MICROSS.TTF,40,48, MICROSS.TTF, MINGLIU.TTC,PMingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang","1232","384"
"8:41:17.2251185 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 13, Length: 220","1232","384"
"8:41:17.2251265 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 13, Name: MingLiU_HKSCS-ExtB, Type: REG_MULTI_SZ, Length: 278, Data: MICROSS.TTF,40,48, MICROSS.TTF, MINGLIU.TTC,MingLiU_HKSCS, MINGLIU.TTC,MingLiU, SIMSUN.TTC,SimSun, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe","1232","384"
"8:41:17.2251538 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 14, Length: 220","1232","384"
"8:41:17.2251626 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 14, Name: Microsoft JhengHei, Type: REG_MULTI_SZ, Length: 298, Data: SEGOEUI.TTF,114,78, SEGOEUI.TTF, MINGLIU.TTC,MingLiU, MSYH.TTF,128,96, MSYH.TTF, MEIRYO.TTC,Meiryo,128,85, MEIRYO.TTC,Meiryo, MALGUN.TTF,128,96, MALGUN.TTF","1232","384"
"8:41:17.2252753 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 15, Length: 220","1232","384"
"8:41:17.2252857 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 15, Name: Microsoft JhengHei Bold, Type: REG_MULTI_SZ, Length: 342, Data: SEGOEUIB.TTF,114,78, SEGOEUIB.TTF, MINGLIU.TTC,MingLiU, MSYHBD.TTF,128,96, MSYHBD.TTF, MEIRYOB.TTC,Meiryo Bold,128,85, MEIRYOB.TTC,Meiryo Bold, MALGUNBD.TTF,128,96, MALGUNBD.TTF","1232","384"
"8:41:17.2253161 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 16, Length: 220","1232","384"
"8:41:17.2253241 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 16, Name: SimSun, Type: REG_MULTI_SZ, Length: 192, Data: MICROSS.TTF,108,122, MICROSS.TTF, MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang","1232","384"
"8:41:17.2253509 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","BUFFER OVERFLOW","Index: 17, Length: 220","1232","384"
"8:41:17.2253591 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 17, Name: SimSun-ExtB, Type: REG_MULTI_SZ, Length: 228, Data: MICROSS.TTF,108,122, MICROSS.TTF, SIMSUN.TTC,SimSun, MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS PMincho, BATANG.TTC,Batang","1232","384"
"8:41:17.2253865 AM","conhost.exe","2864","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontLink\SystemLink","SUCCESS","Index: 18, Name: NSimSun, Type: REG_MULTI_SZ, Length: 132, Data: MINGLIU.TTC,PMingLiU, MSMINCHO.TTC,MS Mincho, BATANG.TTC,BatangChe","1232","384"
